,population_density,risk_score,income,white_pct,black_pct,asian_pct,hispanic_pct,ed_pct,tax_paid_2022,tax_trend,unemployment_rate,price
0,96.26017832379206,49.22048998,53079.0,0.7071167417736587,0.1930448091148711,0.0148456763880622,0.0360003401071337,28.1314686727,531.0,8.1,1.9,216693.2562554898
1,112.98560286333397,97.70919504,60969.0,0.8046658929010602,0.0776685205400251,0.0087544818718799,0.054736006420241,32.4502861517,796.0,10.9,2.0,339110.5379177238
2,27.53800259900779,56.18835507,41531.0,0.4395194861832454,0.4698093010347698,0.0040835745153233,0.0598659953217301,11.1530980828,398.0,17.8,4.0,173013.0083604556
3,35.16120822972852,32.48488705,39835.0,0.7375409321311622,0.1969228008791997,0.0011662853810613,0.0331942762302067,11.9138070623,286.0,8.7,2.0,201356.45072388393
4,89.76309990993323,65.12885778,45021.0,0.8415463185307944,0.0139682754422159,0.0029424696452125,0.0975919098995501,14.9036097177,464.0,11.5,1.8,220333.4546897108
5,24.200287700121816,54.05663379,49192.0,0.5080573198257309,0.4403443388798488,0.0075061676552411,0.0136475775549839,14.0391512253,315.0,5.7,2.7,146535.26692527276
6,187.96836155474037,84.37798282,44737.0,0.6829123762248692,0.2178356420848326,0.009996478903479,0.0430260818783761,19.5283007114,592.0,5.9,2.4,175094.20593183333
7,57.02210463938209,42.34807509,40735.0,0.5353732888531002,0.3865466467272518,0.0110721269987346,0.0355746002530771,13.653939101,439.0,-2.9,1.9,151291.60076147222
8,41.141300485092025,42.06172447,45099.0,0.903568139041288,0.0395258499859837,0.0022025549637579,0.0160185815546033,12.8227381211,599.0,10.1,2.2,244093.8186007759
9,63.570294058539865,58.54279351,46120.0,0.7748256098102813,0.0897498556004798,0.0039098946994268,0.0981472430799306,13.5357306609,458.0,6.5,1.9,218165.47220219803
10,18.208701484605115,72.09672288,47362.0,0.5184735998613939,0.4428033092216399,0.0039416121626889,0.0089227703902629,13.8853033376,382.0,11.0,4.7,179208.95153329466
11,23.217690735989006,22.36716513,39082.0,0.791022759202023,0.1364147232368643,0.0032312447316661,0.0315397583590896,13.381482596,343.0,11.7,2.2,182308.3112849665
12,26.540679318389326,22.55806554,44266.0,0.9125929861849096,0.0303533475026567,0.001394792773645,0.0188629117959617,16.3841272848,399.0,5.0,2.1,228138.20225671225
13,77.67494362637419,89.08685969,53573.0,0.668830075750491,0.1616571588889928,0.0166838118395211,0.0914055924436547,22.6806404336,575.0,-2.5,2.1,197924.8112058031
14,90.71436618965606,71.90582246,47137.0,0.7556048718262358,0.1611477099970293,0.0075488842679154,0.0302654341482167,17.8583807873,582.0,11.9,2.5,195536.5760027765
15,13.446029057627353,47.53420299,42999.0,0.5031473656980253,0.4394239889626627,0.0028455635078037,0.0220746744847805,12.4523946913,293.0,9.7,3.0,139611.50904999973
16,15.332572746997455,7.508749602,40420.0,0.6553384037739483,0.2888225666698758,0.0007701935111196,0.0193511119668816,11.2063686467,278.0,7.3,2.2,218201.19464478607
17,35.58628873071328,88.70505886,43081.0,0.8159968059622039,0.1214532871972318,0.0063880755922278,0.0174075059888208,15.8056091745,329.0,4.4,2.5,164381.5445838812
18,21.355890259372302,46.26153357,47732.0,0.7073669849931787,0.2338184023040776,0.0062907382143398,0.0141731089889343,16.4206443271,331.0,13.7,2.3,138581.65684225142
19,114.94231658785533,69.64683423,50812.0,0.8911069127990349,0.0104022033551089,0.0059408644982131,0.0471854869915553,16.477056949,414.0,14.7,1.7,232006.40554366529
20,86.6074263823636,79.66910595,45756.0,0.6609496006163078,0.204760167051859,0.0131370879455054,0.0659692657016583,18.6811878831,408.0,7.1,2.2,163397.6443965756
21,38.19291419367481,57.84282533,45618.0,0.2694347667827986,0.6971036347563829,0.0037699547605428,0.0076959076491082,16.1138341122,384.0,9.7,4.6,111250.24581231205
22,90.75251177191122,69.42411709,41750.0,0.7614931292593007,0.0142302536029493,0.0033096860685956,0.1640040218969947,14.4327548358,444.0,10.2,2.1,215854.33589846417
23,132.22617454602909,57.27012409,51950.0,0.710867613126158,0.2060311217704627,0.0076042602043715,0.0317469338577128,24.5643675876,535.0,4.5,1.8,222333.49507819023
24,38.12573295601133,91.37766465,42089.0,0.5986342737437766,0.2971406806866719,0.0029382158500421,0.0204314824387191,12.5486078706,460.0,8.0,2.8,174007.55480623525
25,186.4421618070003,82.24626153,45062.0,0.7514888433427434,0.1450075408948528,0.0089040566147182,0.0473239491086275,18.009041043,551.0,2.8,2.5,201405.1632505095
26,25.63749989691438,29.3986637,42346.0,0.8303412781079591,0.1053856994056736,0.0030022670179523,0.0242632191654923,11.8368411898,322.0,3.9,2.2,147423.90718296426
